1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6875,0.575,0.575,0.4625,1.0,0.4,0.4,0.3625,0.3625,0.375,0.3625,0.225,1.0,0.3625,0.3625,0.2375,0.45,0.4375,0.425,0.45,1.0,0.9875,1.0,0.9875,0.975,1.0,0.7625,0.8125
0.0375,0.1125,0.075,0.0375,1.0,0.1,0.0625,1.0,1.0,1.0,0.0625,0.075,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6875,0.8,0.5625,0.45,1.0,0.1625,0.1625,0.1625,0.1375,0.15,0.1375,0.1375,1.0,0.1375,0.125,0.1375,0.3625,0.3625,0.3625,0.4125,0.9875,0.975,0.9875,0.975,0.9125,1.0,0.6625,0.475
0.5625,0.8125,0.7,0.475,1.0,0.5625,0.4875,1.0,1.0,1.0,0.5125,0.475,0.9125,0.9,0.85,0.975,0.5125,0.825,0.7125,1.0,0.975,0.9875,0.9625,0.9875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5875,0.55,0.45,1.0,1.0,1.0,1.0,1.0,0.975,1.0,1.0,1.0,1.0,1.0,1.0
0.7125,0.8875,0.8,0.65,1.0,1.0,1.0,1.0,1.0,1.0,0.725,0.625,0.9125,0.95,0.9125,0.9875,0.65,0.9125,0.725,1.0,0.9875,0.975,0.9625,1.0,1.0,0.9,0.8625,0.6875,0.8125,0.9,0.85,0.7125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.975,1.0,1.0,1.0,1.0,1.0,1.0
